"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/04/2007","AQS","060730001","1","0.061","ppm","71","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/05/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/06/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/07/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/08/2007","AQS","060730001","1","0.046","ppm","43","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/09/2007","AQS","060730001","1","0.052","ppm","48","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/10/2007","AQS","060730001","1","0.056","ppm","54","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/11/2007","AQS","060730001","1","0.05","ppm","46","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/12/2007","AQS","060730001","1","0.053","ppm","49","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/13/2007","AQS","060730001","1","0.058","ppm","61","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/14/2007","AQS","060730001","1","0.052","ppm","48","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/15/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/16/2007","AQS","060730001","1","0.041","ppm","38","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/17/2007","AQS","060730001","1","0.047","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/18/2007","AQS","060730001","1","0.05","ppm","46","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/19/2007","AQS","060730001","1","0.052","ppm","48","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/20/2007","AQS","060730001","1","0.055","ppm","51","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/21/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/22/2007","AQS","060730001","1","0.044","ppm","41","Chula Vista","16","94.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/23/2007","AQS","060730001","1","0.046","ppm","43","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/24/2007","AQS","060730001","1","0.048","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/25/2007","AQS","060730001","1","0.049","ppm","45","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/26/2007","AQS","060730001","1","0.052","ppm","48","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/27/2007","AQS","060730001","1","0.049","ppm","45","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/28/2007","AQS","060730001","1","0.047","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/29/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"06/30/2007","AQS","060730001","1","0.05","ppm","46","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/01/2007","AQS","060730001","1","0.046","ppm","43","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/02/2007","AQS","060730001","1","0.054","ppm","50","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/03/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/04/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/05/2007","AQS","060730001","1","0.05","ppm","46","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/06/2007","AQS","060730001","1","0.05","ppm","46","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/07/2007","AQS","060730001","1","0.051","ppm","47","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/08/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/09/2007","AQS","060730001","1","0.044","ppm","41","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/10/2007","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/11/2007","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/12/2007","AQS","060730001","1","0.04","ppm","37","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/13/2007","AQS","060730001","1","0.041","ppm","38","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/14/2007","AQS","060730001","1","0.034","ppm","31","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/15/2007","AQS","060730001","1","0.04","ppm","37","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/16/2007","AQS","060730001","1","0.041","ppm","38","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/17/2007","AQS","060730001","1","0.046","ppm","43","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/18/2007","AQS","060730001","1","0.047","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/19/2007","AQS","060730001","1","0.034","ppm","31","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/20/2007","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/21/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/22/2007","AQS","060730001","1","0.048","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/23/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/24/2007","AQS","060730001","1","0.034","ppm","31","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/25/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/26/2007","AQS","060730001","1","0.044","ppm","41","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/27/2007","AQS","060730001","1","0.049","ppm","45","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/28/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/29/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/30/2007","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"07/31/2007","AQS","060730001","1","0.04","ppm","37","Chula Vista","13","76.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/02/2007","AQS","060730001","1","0.049","ppm","45","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/03/2007","AQS","060730001","1","0.048","ppm","44","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/04/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/05/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/06/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/07/2007","AQS","060730001","1","0.042","ppm","39","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/08/2007","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/09/2007","AQS","060730001","1","0.046","ppm","43","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/10/2007","AQS","060730001","1","0.056","ppm","54","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/11/2007","AQS","060730001","1","0.059","ppm","64","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/12/2007","AQS","060730001","1","0.053","ppm","49","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/13/2007","AQS","060730001","1","0.045","ppm","42","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"08/14/2007","AQS","060730001","1","0.041","ppm","38","Chula Vista","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
